Respondent_ID,Gender,Age_Group,Political_Party,Education_Level,Race_Ethnicity,Economic_View,Unity_View,Financial_Status,Registered_Voter,Voted_in_2024
8999,A man,65+,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
6264,A woman,30-49,Republican,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
6821,A man,50-64,Independent,Some College,Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Not sure,No
7835,A man,30-49,Independent,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,Yes
13607,A woman,50-64,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
13147,A woman,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8627,A man,65+,Democrat,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
5656,A man,50-64,Independent,College graduate+,Asian non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
6443,A woman,18-29,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
4770,A woman,30-49,Independent,Some College,Black non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
12137,A man,30-49,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
13877,A woman,18-29,Independent,College graduate+,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
13880,A woman,30-49,Something else,Some College,Hispanic,Poor,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,No
11791,A woman,65+,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
15911,A woman,18-29,Democrat,College graduate+,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
18494,A woman,65+,Democrat,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
16780,A man,30-49,Republican,Some College,White non-Hispanic,Good,Americans are united when it comes to the most important values,Just meet my basic expenses,No,No
8346,A woman,50-64,Democrat,Some College,Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
8653,A man,18-29,Independent,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
1505,A man,65+,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
11609,A woman,65+,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
17319,A woman,65+,Independent,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
17021,A woman,18-29,Independent,H.S. graduate or less,Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
988,A woman,30-49,Independent,College graduate+,Hispanic,Excellent,Refused/Web blank,Live comfortably,Yes,Yes
1983,A woman,65+,Independent,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
13806,A man,30-49,Republican,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
3377,A woman,30-49,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
6305,A man,50-64,Republican,H.S. graduate or less,Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,No
6076,A woman,65+,Something else,College graduate+,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
11938,A man,65+,Something else,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,No,No
780,A man,30-49,Independent,College graduate+,Black non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Live comfortably,No,No
9213,A man,65+,Independent,Some College,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
2073,A woman,30-49,Republican,Some College,Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14643,A woman,50-64,Something else,Some College,Other,Good,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
11032,A woman,50-64,Democrat,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
14997,A woman,50-64,Republican,Some College,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
1267,A woman,65+,Democrat,H.S. graduate or less,Black non-Hispanic,Good,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
9502,A man,65+,Republican,College graduate+,White non-Hispanic,Excellent,Americans are united when it comes to the most important values,Live comfortably,Yes,Yes
7729,A woman,30-49,Independent,H.S. graduate or less,White non-Hispanic,Poor,Americans are divided when it comes to the most important values,Just meet my basic expenses,No,No
657,A woman,65+,Democrat,H.S. graduate or less,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,No,No
6151,A man,50-64,Republican,H.S. graduate or less,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
2126,A woman,50-64,Republican,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
5721,A woman,30-49,Independent,College graduate+,Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
3937,A woman,30-49,Republican,Some College,White non-Hispanic,Only fair,Americans are united when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
1455,A man,65+,Democrat,College graduate+,White non-Hispanic,Good,Americans are divided when it comes to the most important values,Live comfortably,Yes,Yes
9492,A man,30-49,Republican,Some College,Black non-Hispanic,Excellent,Americans are divided when it comes to the most important values,Don't even have enough to meet basic expenses,Yes,Yes
13258,A woman,18-29,Something else,H.S. graduate or less,Hispanic,Excellent,Americans are united when it comes to the most important values,Just meet my basic expenses,Not sure,Yes
13987,A woman,65+,Democrat,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Meet my basic expenses with a little left over for extras,Yes,Yes
3202,A woman,30-49,Republican,Some College,White non-Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
15497,A man,65+,Democrat,Some College,Hispanic,Only fair,Americans are divided when it comes to the most important values,Just meet my basic expenses,Yes,Yes
